design_id,target,rank,mean_binder_plddt,mean_binder_intrachain_pae,min_interaction_pae,rmsd_to_rfdiff,binder_length,target_length,model_file,ptm,iptm,pae_rank,raw_score
design_100.1,TbHpHbR,2,58.00011627906976,7.458514061654949,14.56,4.550486152430663,86,260,design_100.1__vs__TbHpHbR_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb,0.7,0.22,2.0,0.21182069607592438
design_100.1,TbHpHbR,3,50.57127906976744,9.920389399675502,15.68,4.925886513619842,86,260,design_100.1__vs__TbHpHbR_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb,0.69,0.21,4.0,0.21182069607592438
design_100.1,TbHpHbR,4,41.94313953488373,12.048246349378042,16.8,6.151413582488792,86,260,design_100.1__vs__TbHpHbR_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_000.pdb,0.69,0.21,5.0,0.21182069607592438
design_100.1,TbHpHbR,5,44.89941860465116,12.12891833423472,15.59,5.303128739435625,86,260,design_100.1__vs__TbHpHbR_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb,0.69,0.2,3.0,0.21182069607592438
design_101.1,TbHpHbR,1,27.148591549295777,19.70398135290617,12.29,13.7023804444183,71,260,design_101.1__vs__TbHpHbR_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb,0.72,0.26,1.0,0.17224642490465036
design_101.1,TbHpHbR,2,27.40943661971831,18.98037294187661,14.54,11.826296865723833,71,260,design_101.1__vs__TbHpHbR_unrelaxed_rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb,0.71,0.23,2.0,0.17224642490465036
design_101.1,TbHpHbR,3,27.64084507042254,19.344511009720296,16.44,13.37610444688429,71,260,design_101.1__vs__TbHpHbR_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb,0.71,0.2,5.0,0.17224642490465036
design_101.1,TbHpHbR,4,28.107746478873242,19.85479269986114,15.01,14.674369641143437,71,260,design_101.1__vs__TbHpHbR_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb,0.71,0.18,3.0,0.17224642490465036
design_101.1,TbHpHbR,5,27.26535211267605,19.711549295774645,15.09,12.438932658704408,71,260,design_101.1__vs__TbHpHbR_unrelaxed_rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb,0.71,0.18,4.0,0.17224642490465036
design_102.1,TbHpHbR,1,38.465294117647055,16.048563321799307,17.84,10.888678088724166,85,260,design_102.1__vs__TbHpHbR_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb,0.68,0.16,1.0,0.15535649626945014
design_102.1,TbHpHbR,2,33.516588235294115,17.474404152249136,19.45,9.552376106338594,85,260,design_102.1__vs__TbHpHbR_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb,0.67,0.15,3.0,0.15535649626945014
design_102.1,TbHpHbR,3,32.80141176470589,19.008222837370244,20.05,11.623372741522278,85,260,design_102.1__vs__TbHpHbR_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb,0.68,0.15,4.0,0.15535649626945014
design_102.1,TbHpHbR,4,34.45894117647059,16.8574062283737,18.95,9.209845748822532,85,260,design_102.1__vs__TbHpHbR_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb,0.66,0.13,2.0,0.15535649626945014
design_102.1,TbHpHbR,5,32.83188235294118,17.739385467128027,20.44,7.291985319345229,85,260,design_102.1__vs__TbHpHbR_unrelaxed_rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb,0.67,0.13,5.0,0.15535649626945014
design_103.1,TbHpHbR,1,36.066582278481015,14.295399775676975,21.25,11.461818051497936,79,260,design_103.1__vs__TbHpHbR_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb,0.7,0.17,5.0,0.15066968269811817
design_103.1,TbHpHbR,2,34.10999999999999,14.883465790738663,21.11,11.89773444347071,79,260,design_103.1__vs__TbHpHbR_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb,0.69,0.17,4.0,0.15066968269811817
design_103.1,TbHpHbR,3,33.89683544303798,15.661877904182022,20.09,11.485615579493125,79,260,design_103.1__vs__TbHpHbR_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb,0.69,0.16,3.0,0.15066968269811817
design_103.1,TbHpHbR,4,40.26417721518987,13.1269011376382,18.75,5.833475043636225,79,260,design_103.1__vs__TbHpHbR_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb,0.68,0.16,1.0,0.15066968269811817
design_103.1,TbHpHbR,5,36.59658227848101,14.663033167761576,19.47,12.072764274561122,79,260,design_103.1__vs__TbHpHbR_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb,0.67,0.13,2.0,0.15066968269811817
design_104.1,TbHpHbR,1,33.85518987341772,18.52285851626342,15.09,13.09217571292006,79,260,design_104.1__vs__TbHpHbR_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb,0.7,0.21,3.0,0.17073729052478687
design_104.1,TbHpHbR,2,35.78063291139241,16.854129145970198,13.56,12.64988308780956,79,260,design_104.1__vs__TbHpHbR_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb,0.69,0.2,1.0,0.17073729052478687
design_104.1,TbHpHbR,3,33.317215189873416,16.766904342252843,16.86,12.794047739546452,79,260,design_104.1__vs__TbHpHbR_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb,0.7,0.19,4.0,0.17073729052478687
design_104.1,TbHpHbR,4,33.7226582278481,16.145282807242427,18.42,11.3382228947456,79,260,design_104.1__vs__TbHpHbR_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_000.pdb,0.69,0.18,5.0,0.17073729052478687
design_104.1,TbHpHbR,5,33.37772151898735,16.39731773754206,14.65,12.189901304988032,79,260,design_104.1__vs__TbHpHbR_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb,0.69,0.18,2.0,0.17073729052478687
design_105.1,TbHpHbR,1,32.98833333333333,18.075403911564624,14.47,13.394924519507123,84,260,design_105.1__vs__TbHpHbR_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,0.7,0.22,1.0,0.1601419298027607
design_105.1,TbHpHbR,2,34.587500000000006,15.07142006802721,17.52,10.195170863270276,84,260,design_105.1__vs__TbHpHbR_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb,0.68,0.17,3.0,0.1601419298027607
design_105.1,TbHpHbR,3,34.94285714285714,14.496761621315192,16.62,13.037722210879398,84,260,design_105.1__vs__TbHpHbR_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb,0.68,0.16,2.0,0.1601419298027607
design_105.1,TbHpHbR,4,31.705238095238094,17.757789115646258,19.33,12.796367590893292,84,260,design_105.1__vs__TbHpHbR_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb,0.67,0.16,4.0,0.1601419298027607
design_105.1,TbHpHbR,5,33.51238095238096,16.241028911564626,19.78,9.545791724334517,84,260,design_105.1__vs__TbHpHbR_unrelaxed_rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb,0.68,0.15,5.0,0.1601419298027607
design_106.1,TbHpHbR,1,32.62435294117647,16.771116955017302,18.28,11.347628605416817,85,260,design_106.1__vs__TbHpHbR_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb,0.69,0.19,2.0,0.15756801424344447
design_106.1,TbHpHbR,2,30.981764705882355,17.674279584775086,17.06,10.519383317036196,85,260,design_106.1__vs__TbHpHbR_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb,0.68,0.18,1.0,0.15756801424344447
design_106.1,TbHpHbR,3,34.74717647058823,15.469854671280276,19.67,9.07618804880843,85,260,design_106.1__vs__TbHpHbR_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb,0.68,0.16,4.0,0.15756801424344447
design_106.1,TbHpHbR,4,32.24976470588235,17.06196124567474,20.11,11.688569146140287,85,260,design_106.1__vs__TbHpHbR_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb,0.67,0.15,5.0,0.15756801424344447
design_106.1,TbHpHbR,5,31.270588235294124,16.98470588235294,19.08,9.882076556847483,85,260,design_106.1__vs__TbHpHbR_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb,0.67,0.15,3.0,0.15756801424344447
design_107.1,TbHpHbR,1,37.248625,14.725579687499998,17.38,10.008741120276694,80,260,design_107.1__vs__TbHpHbR_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb,0.69,0.21,1.0,0.15836661247910608
design_107.1,TbHpHbR,2,42.912875,13.8313,17.88,9.87281011484322,80,260,design_107.1__vs__TbHpHbR_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb,0.68,0.17,2.0,0.15836661247910608
design_107.1,TbHpHbR,3,36.390375,15.5287109375,19.27,10.20769326936674,80,260,design_107.1__vs__TbHpHbR_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb,0.68,0.16,3.0,0.15836661247910608
design_107.1,TbHpHbR,4,34.4105,15.342753125,21.56,9.68672548799745,80,260,design_107.1__vs__TbHpHbR_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb,0.67,0.11,5.0,0.15836661247910608
design_107.1,TbHpHbR,5,36.7595,14.8674015625,20.92,7.85032718000829,80,260,design_107.1__vs__TbHpHbR_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb,0.67,0.11,4.0,0.15836661247910608
design_108.1,TbHpHbR,1,33.938450704225346,15.11581829002182,18.64,10.691079831778895,71,260,design_108.1__vs__TbHpHbR_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb,0.71,0.17,1.0,0.15306751627831744
design_108.1,TbHpHbR,2,33.47056338028169,14.734181709978177,20.09,8.80418905773571,71,260,design_108.1__vs__TbHpHbR_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb,0.7,0.15,5.0,0.15306751627831744
design_108.1,TbHpHbR,3,38.62408450704224,13.784270977980558,18.66,9.545092178556576,71,260,design_108.1__vs__TbHpHbR_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb,0.69,0.15,2.0,0.15306751627831744
design_108.1,TbHpHbR,4,30.720985915492957,16.369821463995237,19.02,12.192886051909747,71,260,design_108.1__vs__TbHpHbR_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb,0.7,0.15,4.0,0.15306751627831744
design_108.1,TbHpHbR,5,32.570281690140845,15.168405078357468,18.91,12.65015561171275,71,260,design_108.1__vs__TbHpHbR_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb,0.69,0.13,3.0,0.15306751627831744
design_109.1,TbHpHbR,1,33.393076923076926,18.41438527284681,15.16,11.99168992358754,78,260,design_109.1__vs__TbHpHbR_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb,0.71,0.23,1.0,0.15859009953861658
design_109.1,TbHpHbR,2,31.308974358974353,18.319442800788956,15.9,12.452272481178937,78,260,design_109.1__vs__TbHpHbR_unrelaxed_rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb,0.7,0.18,2.0,0.15859009953861658
design_109.1,TbHpHbR,3,36.35038461538461,18.13001314924392,16.5,17.765411327147536,78,260,design_109.1__vs__TbHpHbR_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb,0.7,0.18,3.0,0.15859009953861658
design_109.1,TbHpHbR,4,30.87551282051282,18.89205128205128,18.38,12.594041659029406,78,260,design_109.1__vs__TbHpHbR_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb,0.71,0.18,5.0,0.15859009953861658
design_109.1,TbHpHbR,5,32.663333333333334,18.610267915844837,17.11,12.878098494537731,78,260,design_109.1__vs__TbHpHbR_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb,0.7,0.16,4.0,0.15859009953861658
design_11.1,TbHpHbR,1,38.19303797468356,15.473477006889922,18.95,9.657796275238649,79,260,design_11.1__vs__TbHpHbR_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb,0.7,0.21,4.0,0.16645473354538404
design_11.1,TbHpHbR,2,35.910379746835446,15.386495753885594,17.27,7.7516846591715245,79,260,design_11.1__vs__TbHpHbR_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb,0.7,0.19,1.0,0.16645473354538404
design_11.1,TbHpHbR,3,33.721645569620264,16.81120333279923,19.59,9.042214186691076,79,260,design_11.1__vs__TbHpHbR_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb,0.7,0.18,5.0,0.16645473354538404
design_11.1,TbHpHbR,4,34.24835443037975,16.190626502163113,17.69,8.90970831756594,79,260,design_11.1__vs__TbHpHbR_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb,0.69,0.17,2.0,0.16645473354538404
design_11.1,TbHpHbR,5,33.116962025316454,16.88639801313892,18.66,9.181705885075896,79,260,design_11.1__vs__TbHpHbR_unrelaxed_rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb,0.69,0.17,3.0,0.16645473354538404
design_110.1,TbHpHbR,1,35.48246913580247,15.183979576284102,16.23,10.142752215769024,81,260,design_110.1__vs__TbHpHbR_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,0.71,0.24,1.0,0.14747130327054092
design_110.1,TbHpHbR,2,33.25913580246914,15.823625971650662,18.75,13.953466615901117,81,260,design_110.1__vs__TbHpHbR_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb,0.69,0.18,2.0,0.14747130327054092
design_110.1,TbHpHbR,3,30.598024691358024,16.346933394299647,20.02,14.30443842480015,81,260,design_110.1__vs__TbHpHbR_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb,0.68,0.16,3.0,0.14747130327054092
design_110.1,TbHpHbR,4,31.036419753086424,16.6971833561957,20.7,15.141655426873449,81,260,design_110.1__vs__TbHpHbR_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb,0.68,0.13,4.0,0.14747130327054092
design_110.1,TbHpHbR,5,32.40530864197531,15.975930498399634,20.78,13.458093525058798,81,260,design_110.1__vs__TbHpHbR_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb,0.67,0.13,5.0,0.14747130327054092
design_111.1,TbHpHbR,1,28.908915662650603,17.556912469153723,17.88,9.57196639786389,83,260,design_111.1__vs__TbHpHbR_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb,0.69,0.2,1.0,0.15448258172243284
design_111.1,TbHpHbR,2,31.44566265060241,16.766581506749894,19.22,9.074993263847983,83,260,design_111.1__vs__TbHpHbR_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb,0.69,0.18,3.0,0.15448258172243284
design_111.1,TbHpHbR,3,31.374578313253004,15.706717956161997,19.36,11.482647932191453,83,260,design_111.1__vs__TbHpHbR_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb,0.68,0.17,4.0,0.15448258172243284
design_111.1,TbHpHbR,4,32.39518072289157,15.805336042967047,18.27,12.881770785101375,83,260,design_111.1__vs__TbHpHbR_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb,0.68,0.17,2.0,0.15448258172243284
design_111.1,TbHpHbR,5,29.198072289156627,16.409589200174192,21.75,10.275325564563582,83,260,design_111.1__vs__TbHpHbR_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb,0.66,0.13,5.0,0.15448258172243284
design_112.1,TbHpHbR,1,31.9979012345679,16.691036427373877,14.58,10.038604346463378,81,260,design_112.1__vs__TbHpHbR_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb,0.7,0.22,1.0,0.17926873310516417
design_112.1,TbHpHbR,2,33.49987654320987,16.132775491540926,15.24,10.735464620162439,81,260,design_112.1__vs__TbHpHbR_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb,0.7,0.21,2.0,0.17926873310516417
design_112.1,TbHpHbR,3,34.71345679012346,16.001024234110655,15.73,11.299570642545927,81,260,design_112.1__vs__TbHpHbR_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb,0.69,0.21,4.0,0.17926873310516417
design_112.1,TbHpHbR,4,33.931358024691356,15.087966773357719,15.7,11.033805099889088,81,260,design_112.1__vs__TbHpHbR_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb,0.69,0.2,3.0,0.17926873310516417
design_112.1,TbHpHbR,5,34.215679012345674,15.612569730224052,17.05,9.5290206683264,81,260,design_112.1__vs__TbHpHbR_unrelaxed_rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb,0.69,0.18,5.0,0.17926873310516417
design_113.1,TbHpHbR,1,25.242714285714285,20.550685714285713,13.3,15.459171415342496,70,260,design_113.1__vs__TbHpHbR_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb,0.73,0.24,1.0,0.1521905725620184
design_113.1,TbHpHbR,2,25.50871428571429,19.047126530612246,17.81,13.255609194155355,70,260,design_113.1__vs__TbHpHbR_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb,0.72,0.21,2.0,0.1521905725620184
design_113.1,TbHpHbR,3,25.327857142857145,18.98468163265306,19.27,13.357305777051373,70,260,design_113.1__vs__TbHpHbR_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb,0.71,0.19,3.0,0.1521905725620184
design_113.1,TbHpHbR,4,28.656285714285715,16.015661224489797,19.64,10.062699741048663,70,260,design_113.1__vs__TbHpHbR_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb,0.69,0.15,4.0,0.1521905725620184
design_113.1,TbHpHbR,5,30.59585714285715,16.94251428571429,21.05,9.962160507553323,70,260,design_113.1__vs__TbHpHbR_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb,0.69,0.13,5.0,0.1521905725620184
design_114.1,TbHpHbR,1,34.36647887323943,15.189851219996031,14.88,5.42159416370986,71,260,design_114.1__vs__TbHpHbR_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb,0.72,0.26,1.0,0.18803181960176873
design_114.1,TbHpHbR,2,34.57197183098591,14.852860543542945,15.35,9.132439246178624,71,260,design_114.1__vs__TbHpHbR_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb,0.72,0.22,2.0,0.18803181960176873
design_114.1,TbHpHbR,3,32.15183098591548,15.1683574687562,17.95,8.291239365267574,71,260,design_114.1__vs__TbHpHbR_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb,0.7,0.21,5.0,0.18803181960176873
design_114.1,TbHpHbR,4,31.840000000000003,15.984868081729816,17.73,9.126763879521008,71,260,design_114.1__vs__TbHpHbR_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb,0.71,0.2,4.0,0.18803181960176873
design_114.1,TbHpHbR,5,31.13549295774648,15.43900019837334,17.44,6.299077282824405,71,260,design_114.1__vs__TbHpHbR_unrelaxed_rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb,0.71,0.19,3.0,0.18803181960176873
design_115.1,TbHpHbR,1,23.272891566265063,20.099410654666865,17.69,14.052966159611985,83,260,design_115.1__vs__TbHpHbR_unrelaxed_rank_001_alphafold2_multimer_v3_model_5_seed_000.pdb,0.69,0.2,1.0,0.1495353008205979
design_115.1,TbHpHbR,2,25.508313253012048,18.631304978951952,18.2,15.355838924868971,83,260,design_115.1__vs__TbHpHbR_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb,0.7,0.19,3.0,0.1495353008205979
design_115.1,TbHpHbR,3,24.708674698795182,19.840365800551602,17.73,10.568968298609603,83,260,design_115.1__vs__TbHpHbR_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb,0.69,0.19,2.0,0.1495353008205979
design_115.1,TbHpHbR,4,25.393253012048195,20.232331252721732,19.48,10.275622471454879,83,260,design_115.1__vs__TbHpHbR_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb,0.69,0.16,5.0,0.1495353008205979
design_115.1,TbHpHbR,5,25.460963855421685,20.311280301930612,18.95,12.479457562638968,83,260,design_115.1__vs__TbHpHbR_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb,0.67,0.14,4.0,0.1495353008205979
design_116.1,TbHpHbR,1,50.03270588235295,9.535273356401385,14.32,3.848022524554201,85,260,design_116.1__vs__TbHpHbR_unrelaxed_rank_001_alphafold2_multimer_v3_model_5_seed_000.pdb,0.69,0.2,1.0,0.19090045587581714
design_116.1,TbHpHbR,2,44.51811764705883,11.924101038062284,18.52,5.464907483546073,85,260,design_116.1__vs__TbHpHbR_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb,0.67,0.15,4.0,0.19090045587581714
design_116.1,TbHpHbR,3,42.198470588235296,11.82117785467128,17.92,4.392867205011742,85,260,design_116.1__vs__TbHpHbR_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb,0.67,0.14,3.0,0.19090045587581714
design_116.1,TbHpHbR,4,45.68082352941177,10.52899515570934,17.67,5.021536541566692,85,260,design_116.1__vs__TbHpHbR_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb,0.67,0.14,2.0,0.19090045587581714
design_116.1,TbHpHbR,5,46.582470588235296,10.072963321799309,19.89,4.193479570332894,85,260,design_116.1__vs__TbHpHbR_unrelaxed_rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb,0.67,0.13,5.0,0.19090045587581714
design_117.1,TbHpHbR,1,32.68578947368421,18.65697887811634,14.44,12.352266229670049,76,260,design_117.1__vs__TbHpHbR_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb,0.7,0.2,1.0,0.1651525551690642
design_117.1,TbHpHbR,2,30.176710526315794,18.66404605263158,17.44,11.912865451724247,76,260,design_117.1__vs__TbHpHbR_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb,0.71,0.2,2.0,0.1651525551690642
design_117.1,TbHpHbR,3,31.368684210526315,17.722716412742383,17.78,10.178686628636916,76,260,design_117.1__vs__TbHpHbR_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb,0.69,0.17,4.0,0.1651525551690642
design_117.1,TbHpHbR,4,30.63605263157895,18.58343663434903,17.72,9.137672207453036,76,260,design_117.1__vs__TbHpHbR_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb,0.69,0.16,3.0,0.1651525551690642
design_117.1,TbHpHbR,5,28.915526315789474,18.889619113573406,20.41,9.398814961507169,76,260,design_117.1__vs__TbHpHbR_unrelaxed_rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb,0.69,0.14,5.0,0.1651525551690642
design_118.1,TbHpHbR,1,33.12311688311688,15.577935570922584,16.78,7.466263787118455,77,260,design_118.1__vs__TbHpHbR_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb,0.7,0.19,1.0,0.17847454585421108
